href,title,difficulty,content,like,dislike,accepted,related_topics,similar_questions,hints,complete,submissions
https://leetcode.com/problems/count-and-say,38. Count and Say,Easy,"The count-and-say sequence is the sequence of integers with the first five terms as following:
1.     1
2.     11
3.     21
4.     1211
5.     111221
1 is read off as ""one 1"" or 11.
11 is read off as ""two 1s"" or 21.
21 is read off as ""one 2, then one 1"" or 1211.
Given an integer n where 1 ≤ n ≤ 30, generate the nth term of the count-and-say sequence. You can do so recursively, in other words from the previous member read off the digits, counting the number of digits in groups of the same digit.
Note: Each term of the sequence of integers will be represented as a string.
 
Example 1:
Input: 1
Output: ""1""
Explanation: This is the base case.
Example 2:
Input: 4
Output: ""1211""
Explanation: For n = 3 the term was ""21"" in which we have two groups ""2"" and ""1"", ""2"" can be read as ""12"" which means frequency = 1 and value = 2, the same way ""1"" is read as ""11"", so the answer is the concatenation of ""12"" and ""11"" which is ""1211"".
",1145,8748,370073,https://leetcode.com/tag/string/,,"The following are the terms from n=1 to n=10 of the count-and-say sequence:
 1.     1
 2.     11
 3.     21
 4.     1211
 5.     111221 
 6.     312211
 7.     13112221
 8.     1113213211
 9.     31131211131221
10.     13211311123113112211
To generate the nth term, just count and say the n-1th term.
",y,850794.0
https://leetcode.com/problems/combination-sum,39. Combination Sum,Medium,"Given a set of candidate numbers (candidates) (without duplicates) and a target number (target), find all unique combinations in candidates where the candidate numbers sums to target.
The same repeated number may be chosen from candidates unlimited number of times.
Note:
All numbers (including target) will be positive integers.
The solution set must not contain duplicate combinations.
Example 1:
Input: candidates = [2,3,6,7], target = 7,
A solution set is:
[
  [7],
  [2,2,3]
]
Example 2:
Input: candidates = [2,3,5], target = 8,
A solution set is:
[
  [2,2,2,2],
  [2,3,3],
  [3,5]
]
",3207,101,488553,"https://leetcode.com/tag/array/
https://leetcode.com/tag/backtracking/",,,y,904538.0
https://leetcode.com/problems/combination-sum-ii,40. Combination Sum II,Medium,"Given a collection of candidate numbers (candidates) and a target number (target), find all unique combinations in candidates where the candidate numbers sums to target.
Each number in candidates may only be used once in the combination.
Note:
All numbers (including target) will be positive integers.
The solution set must not contain duplicate combinations.
Example 1:
Input: candidates = [10,1,2,7,6,1,5], target = 8,
A solution set is:
[
  [1, 7],
  [1, 2, 5],
  [2, 6],
  [1, 1, 6]
]
Example 2:
Input: candidates = [2,5,2,1,2], target = 5,
A solution set is:
[
  [1,2,2],
  [5]
]
",1453,56,298344,"https://leetcode.com/tag/array/
https://leetcode.com/tag/backtracking/",,,y,645507.0
https://leetcode.com/problems/first-missing-positive,41. First Missing Positive,Hard,"Given an unsorted integer array, find the smallest missing positive integer.
Example 1:
Input: [1,2,0]
Output: 3
Example 2:
Input: [3,4,-1,1]
Output: 2
Example 3:
Input: [7,8,9,11,12]
Output: 1
Note:
Your algorithm should run in O(n) time and uses constant extra space.
",2881,738,300637,https://leetcode.com/tag/array/,,"Think about how you would solve the problem in non-constant space. Can you apply that logic to the existing space?
We don't care about duplicates or non-positive integers
Remember that O(2n) = O(n)
",y,968680.0
https://leetcode.com/problems/trapping-rain-water,42. Trapping Rain Water,Hard,"Given n non-negative integers representing an elevation map where the width of each bar is 1, compute how much water it is able to trap after raining.
The above elevation map is represented by array [0,1,0,2,1,0,1,3,2,1,2,1]. In this case, 6 units of rain water (blue section) are being trapped. Thanks Marcos for contributing this image!
Example:
Input: [0,1,0,2,1,0,1,3,2,1,2,1]
Output: 6
",6048,107,456073,"https://leetcode.com/tag/array/
https://leetcode.com/tag/two-pointers/
https://leetcode.com/tag/stack/",,,y,964166.0
https://leetcode.com/problems/multiply-strings,43. Multiply Strings,Medium,"Given two non-negative integers num1 and num2 represented as strings, return the product of num1 and num2, also represented as a string.
Example 1:
Input: num1 = ""2"", num2 = ""3""
Output: ""6""
Example 2:
Input: num1 = ""123"", num2 = ""456""
Output: ""56088""
Note:
",1532,704,269078,"https://leetcode.com/tag/math/
https://leetcode.com/tag/string/",,,y,816197.0
https://leetcode.com/problems/wildcard-matching,44. Wildcard Matching,Hard,"Given an input string (s) and a pattern (p), implement wildcard pattern matching with support for '?' and '*'.
'?' Matches any single character.
'*' Matches any sequence of characters (including the empty sequence).
The matching should cover the entire input string (not partial).
Note:
s could be empty and contains only lowercase letters a-z.
p could be empty and contains only lowercase letters a-z, and characters like ? or *.
Example 1:
Input:
s = ""aa""
p = ""a""
Output: false
Explanation: ""a"" does not match the entire string ""aa"".
Example 2:
Input:
s = ""aa""
p = ""*""
Output: true
Explanation: '*' matches any sequence.
Example 3:
Input:
s = ""cb""
p = ""?a""
Output: false
Explanation: '?' matches 'c', but the second letter is 'a', which does not match 'b'.
Example 4:
Input:
s = ""adceb""
p = ""*a*b""
Output: true
Explanation: The first '*' matches the empty sequence, while the second '*' matches the substring ""dce"".
Example 5:
Input:
s = ""acdcb""
p = ""a*c?b""
Output: false
",1695,95,227833,"https://leetcode.com/tag/string/
https://leetcode.com/tag/dynamic-programming/
https://leetcode.com/tag/backtracking/
https://leetcode.com/tag/greedy/",,,y,941578.0
https://leetcode.com/problems/jump-game-ii,45. Jump Game II,Hard,"Given an array of non-negative integers, you are initially positioned at the first index of the array.
Each element in the array represents your maximum jump length at that position.
Your goal is to reach the last index in the minimum number of jumps.
Example:
Input: [2,3,1,1,4]
Output: 2
Explanation: The minimum number of jumps to reach the last index is 2.
    Jump 1 step from index 0 to 1, then 3 steps to the last index.
Note:
You can assume that you can always reach the last index.
",2058,118,234298,"https://leetcode.com/tag/array/
https://leetcode.com/tag/greedy/",,,y,783393.0
https://leetcode.com/problems/permutations,46. Permutations,Medium,"Given a collection of distinct integers, return all possible permutations.
Example:
Input: [1,2,3]
Output:
[
  [1,2,3],
  [1,3,2],
  [2,1,3],
  [2,3,1],
  [3,1,2],
  [3,2,1]
]
",3304,95,544318,https://leetcode.com/tag/backtracking/,,,y,890263.0
https://leetcode.com/problems/permutations-ii,47. Permutations II,Medium,"Given a collection of numbers that might contain duplicates, return all possible unique permutations.
Example:
Input: [1,1,2]
Output:
[
  [1,1,2],
  [1,2,1],
  [2,1,1]
]
",1657,57,323739,https://leetcode.com/tag/backtracking/,,,y,723254.0
https://leetcode.com/problems/rotate-image,48. Rotate Image,Medium,"You are given an n x n 2D matrix representing an image.
Rotate the image by 90 degrees (clockwise).
Note:
You have to rotate the image in-place, which means you have to modify the input 2D matrix directly. DO NOT allocate another 2D matrix and do the rotation.
Example 1:
Given input matrix = 
[
  [1,2,3],
  [4,5,6],
  [7,8,9]
],

rotate the input matrix in-place such that it becomes:
[
  [7,4,1],
  [8,5,2],
  [9,6,3]
]
Example 2:
Given input matrix =
[
  [ 5, 1, 9,11],
  [ 2, 4, 8,10],
  [13, 3, 6, 7],
  [15,14,12,16]
], 

rotate the input matrix in-place such that it becomes:
[
  [15,13, 2, 5],
  [14, 3, 4, 1],
  [12, 6, 8, 9],
  [16, 7,10,11]
]
",2558,206,364924,https://leetcode.com/tag/array/,,,y,672282.0
https://leetcode.com/problems/group-anagrams,49. Group Anagrams,Medium,"Given an array of strings, group anagrams together.
Example:
Input: [""eat"", ""tea"", ""tan"", ""ate"", ""nat"", ""bat""],
Output:
[
  [""ate"",""eat"",""tea""],
  [""nat"",""tan""],
  [""bat""]
]
Note:
All inputs will be in lowercase.
The order of your output does not matter.
",3055,166,610353,"https://leetcode.com/tag/hash-table/
https://leetcode.com/tag/string/",,,y,1109200.0
https://leetcode.com/problems/powx-n,"50. Pow(x, n)",Medium,"Implement pow(x, n), which calculates x raised to the power n (xn).
Example 1:
Input: 2.00000, 10
Output: 1024.00000
Example 2:
Input: 2.10000, 3
Output: 9.26100
Example 3:
Input: 2.00000, -2
Output: 0.25000
Explanation: 2-2 = 1/22 = 1/4 = 0.25
Note:
-100.0 < x < 100.0
n is a 32-bit signed integer, within the range [−231, 231 − 1]
",1242,2762,426646,"https://leetcode.com/tag/math/
https://leetcode.com/tag/binary-search/",,,y,1460243.0
https://leetcode.com/problems/n-queens,51. N-Queens,Hard,"The n-queens puzzle is the problem of placing n queens on an n×n chessboard such that no two queens attack each other.

Given an integer n, return all distinct solutions to the n-queens puzzle.
Each solution contains a distinct board configuration of the n-queens' placement, where 'Q' and '.' both indicate a queen and an empty space respectively.
Example:
Input: 4
Output: [
 ["".Q.."",  // Solution 1
  ""...Q"",
  ""Q..."",
  ""..Q.""],

 [""..Q."",  // Solution 2
  ""Q..."",
  ""...Q"",
  "".Q..""]
]
Explanation: There exist two distinct solutions to the 4-queens puzzle as shown above.
",1560,65,186177,https://leetcode.com/tag/backtracking/,,,y,418690.0
https://leetcode.com/problems/n-queens-ii,52. N-Queens II,Hard,"The n-queens puzzle is the problem of placing n queens on an n×n chessboard such that no two queens attack each other.

Given an integer n, return the number of distinct solutions to the n-queens puzzle.
Example:
Input: 4
Output: 2
Explanation: There are two distinct solutions to the 4-queens puzzle as shown below.
[
 ["".Q.."",  // Solution 1
  ""...Q"",
  ""Q..."",
  ""..Q.""],

 [""..Q."",  // Solution 2
  ""Q..."",
  ""...Q"",
  "".Q..""]
]
",418,138,124376,https://leetcode.com/tag/backtracking/,,,y,221720.0
https://leetcode.com/problems/maximum-subarray,53. Maximum Subarray,Easy,"Given an integer array nums, find the contiguous subarray (containing at least one number) which has the largest sum and return its sum.
Example:
Input: [-2,1,-3,4,-1,2,1,-5,4],
Output: 6
Explanation: [4,-1,2,1] has the largest sum = 6.
Follow up:
If you have figured out the O(n) solution, try coding another solution using the divide and conquer approach, which is more subtle.
",6943,318,910041,"https://leetcode.com/tag/array/
https://leetcode.com/tag/divide-and-conquer/
https://leetcode.com/tag/dynamic-programming/",,,y,1981700.0
